YEAR,MONTH,STORE_ID,CUS_CUST_ID,STORE_STAGE_LIFECYCLE,STORE_STAGE_LIFECYCLE_PREV_MONTH,SEGMENTO,STATUS,NEIGHBOURHOOD,LONGITUDE,LATITUDE,LOCATION,CITY,AUD_INS_DTTM,AUD_UPD_DTTM
2024,10,63098737,299473495,New,,LH,active,FLORIDA,-58.4889726,-34.526556,"-34.526556, -58.4889726",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63099095,291230863,Retained,New,LT,active,MARTINEZ,-58.50989260000001,-34.4977087,"-34.4977087, -58.50989260000001",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63120386,216076046,Churn,Retained,LH,active,CABALLITO,-58.43648040000001,-34.626986,"-34.626986, -58.43648040000001",CABA,2025-09-23,2025-09-23
2024,10,63121920,216076046,Retained,Retained,LH,active,CABALLITO,-58.43648040000001,-34.626986,"-34.626986, -58.43648040000001",CABA,2025-09-23,2025-09-23
2024,10,63121992,484577043,New,,LT,active,BELGRANO,-58.4621345,-34.5583917,"-34.5583917, -58.4621345",CABA,2025-09-23,2025-09-23
2024,10,63126251,13650669,New,,CA,active,BARRACAS,-58.37452700000001,-34.6337009,"-34.6337009, -58.37452700000001",CABA,2025-09-23,2025-09-23
2024,10,63129443,1969445150,New,,LT,active,SAN TELMO,-58.36851988711988,-34.62155744690444,"-34.62155744690444, -58.36851988711988",CABA,2025-09-23,2025-09-23
2024,10,63129645,291230863,Retained,New,LT,active,MARTINEZ,-58.509866860118855,-34.497826994829154,"-34.497826994829154, -58.509866860118855",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63129928,1711292057,Retained,Retained,LT,active,SAN CRISTOBAL,-58.39350634847948,-34.618326587266026,"-34.618326587266026, -58.39350634847948",CABA,2025-09-23,2025-09-23
2024,10,63131772,35886315,Retained,Retained,LT,active,VILLA REAL,-58.5236033,-34.6152496,"-34.6152496, -58.5236033",CABA,2025-09-23,2025-09-23
2024,10,63132334,1405673306,Retained,Retained,LT,active,SAN CRISTOBAL,-58.4001142,-34.6282267,"-34.6282267, -58.4001142",CABA,2025-09-23,2025-09-23
2024,10,63134847,486136462,New,,LT,active,BALVANERA,-58.40330460000001,-34.600879,"-34.600879, -58.40330460000001",CABA,2025-09-23,2025-09-23
2024,10,63136147,129320702,Retained,New,LT,active,VILLA GENERAL MITRE,-58.4734769674591,-34.61244437637462,"-34.61244437637462, -58.4734769674591",CABA,2025-09-23,2025-09-23
2024,10,63136859,95430906,Retained,New,LH,active,NUÑEZ,-58.46286996994057,-34.55083034108576,"-34.55083034108576, -58.46286996994057",CABA,2025-09-23,2025-09-23
2024,10,63149385,263249353,Retained,New,LT,active,VILLA GENERAL MITRE,-58.47277358095092,-34.60501883282233,"-34.60501883282233, -58.47277358095092",CABA,2025-09-23,2025-09-23
2024,10,63150776,229360167,Retained,Retained,LT,active,ALMAGRO,-58.42451438032187,-34.60502015766408,"-34.60502015766408, -58.42451438032187",CABA,2025-09-23,2025-09-23
2024,10,63152458,514930114,Retained,New,LH,active,FLORES,-58.46486713128281,-34.629294189432905,"-34.629294189432905, -58.46486713128281",CABA,2025-09-23,2025-09-23
2024,10,63172545,1971130490,Retained,New,LT,active,PALERMO,-58.4169431,-34.5868078,"-34.5868078, -58.4169431",CABA,2025-09-23,2025-09-23
2024,10,63174005,1978680857,New,,LT,active,FLORES,-58.45535147605743,-34.62895802720138,"-34.62895802720138, -58.45535147605743",CABA,2025-09-23,2025-09-23
2024,10,63174327,165761642,New,,LT,active,BOEDO,-58.4165009,-34.6333545,"-34.6333545, -58.4165009",CABA,2025-09-23,2025-09-23
2024,10,63175221,1293386407,Retained,New,LH,active,BELGRANO,-58.4585651,-34.56767500000001,"-34.56767500000001, -58.4585651",CABA,2025-09-23,2025-09-23
2024,10,63176035,1992283879,Retained,New,LT,active,VILLA PUEYRREDON,-58.50180365145207,-34.58303726670414,"-34.58303726670414, -58.50180365145207",CABA,2025-09-23,2025-09-23
2024,10,63176836,143269464,Retained,Retained,LT,active,PARQUE CHACABUCO,-58.432195480356604,-34.63731345559696,"-34.63731345559696, -58.432195480356604",CABA,2025-09-23,2025-09-23
2024,10,63176882,1850066674,Churn,Retained,LT,active,FLORIDA,-58.4891003,-34.5264168,"-34.5264168, -58.4891003",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63177046,1673520962,Retained,Retained,LH,active,PALERMO,-58.41273476011888,-34.578798720968244,"-34.578798720968244, -58.41273476011888",CABA,2025-09-23,2025-09-23
2024,10,63179178,482292417,Retained,Retained,CA,active,COLEGIALES,-58.44594249999999,-34.5712908,"-34.5712908, -58.44594249999999",CABA,2025-09-23,2025-09-23
2024,10,63179894,1404760325,Retained,Retained,LT,active,BELGRANO,-58.46394840000001,-34.5607762,"-34.5607762, -58.46394840000001",CABA,2025-09-23,2025-09-23
2024,10,63180050,1893039173,Retained,Retained,CA,active,VILLA DEL PARQUE,-58.49486599999999,-34.6017949,"-34.6017949, -58.49486599999999",CABA,2025-09-23,2025-09-23
2024,10,63180297,670496539,New,,LH,active,BALVANERA,-58.4047665,-34.6144986,"-34.6144986, -58.4047665",CABA,2025-09-23,2025-09-23
2024,10,63185238,496012964,Retained,New,LH,active,SAN NICOLAS,-58.3848771,-34.6039997,"-34.6039997, -58.3848771",CABA,2025-09-23,2025-09-23
2024,10,63185495,1947114564,New,,LT,active,MONSERRAT,-58.39023977055224,-34.614735133278124,"-34.614735133278124, -58.39023977055224",CABA,2025-09-23,2025-09-23
2024,10,63186024,238727328,Retained,Retained,LH,active,CHACARITA,-58.4472338,-34.5917415,"-34.5917415, -58.4472338",CABA,2025-09-23,2025-09-23
2024,10,63186085,54768949,Retained,New,LT,active,FLORES,-58.47194222944774,-34.62733508935471,"-34.62733508935471, -58.47194222944774",CABA,2025-09-23,2025-09-23
2024,10,63186129,39707591,New,,LT,active,FLORIDA,-58.48550925337296,-34.53793988367288,"-34.53793988367288, -58.48550925337296",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63186651,346887489,Retained,New,LT,active,CABALLITO,-58.4601379,-34.6083742,"-34.6083742, -58.4601379",CABA,2025-09-23,2025-09-23
2024,10,63188920,379337927,Retained,Retained,LT,active,BALVANERA,-58.40212359999999,-34.6000418,"-34.6000418, -58.40212359999999",CABA,2025-09-23,2025-09-23
2024,10,63190637,59124337,New,,LT,active,BOEDO,-58.422786198689046,-34.63340536090069,"-34.63340536090069, -58.422786198689046",CABA,2025-09-23,2025-09-23
2024,10,63200223,119473763,New,,LT,active,PARQUE CHAS,-58.47333041041602,-34.587945967423785,"-34.587945967423785, -58.47333041041602",CABA,2025-09-23,2025-09-23
2024,10,63200663,763074545,Churn,New,LT,active,MUNRO,-58.5358436,-34.5404615,"-34.5404615, -58.5358436",CABA,2025-09-23,2025-09-23
2024,10,63202314,435912832,Retained,Retained,LT,active,VILLA ORTUZAR,-58.46454749999999,-34.5818429,"-34.5818429, -58.46454749999999",CABA,2025-09-23,2025-09-23
2024,10,63204758,612382198,Retained,Retained,LT,active,ALMAGRO,-58.42367269999999,-34.6044472,"-34.6044472, -58.42367269999999",CABA,2025-09-23,2025-09-23
2024,10,63205139,71835730,Retained,New,LH,active,ACASSUSO,-58.5049663,-34.4812708,"-34.4812708, -58.5049663",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63205142,498684533,Retained,Retained,LH,active,SAN NICOLAS,-58.38547599999999,-34.605308,"-34.605308, -58.38547599999999",CABA,2025-09-23,2025-09-23
2024,10,63207062,1654351439,Retained,Retained,LT,active,MATADEROS,-58.51463399999999,-34.6599059,"-34.6599059, -58.51463399999999",CABA,2025-09-23,2025-09-23
2024,10,63207372,1109374327,Retained,Retained,LT,active,VILLA CRESPO,-58.44286340000001,-34.5963681,"-34.5963681, -58.44286340000001",CABA,2025-09-23,2025-09-23
2024,10,63209985,1146472593,Retained,New,LT,active,PARQUE CHACABUCO,-58.4397732,-34.6291009,"-34.6291009, -58.4397732",CABA,2025-09-23,2025-09-23
2024,10,63210157,1163439730,New,,LH,active,FLORES,-58.46139700000001,-34.622841,"-34.622841, -58.46139700000001",CABA,2025-09-23,2025-09-23
2024,10,63211293,1426443535,New,,LT,active,VILLA URQUIZA,-58.47588260000001,-34.5708779,"-34.5708779, -58.47588260000001",CABA,2025-09-23,2025-09-23
2024,10,63211647,26888769,New,,LT,active,PALERMO,-58.433236661644294,-34.57759058389517,"-34.57759058389517, -58.433236661644294",CABA,2025-09-23,2025-09-23
2024,10,63211681,1163439730,New,,LH,active,VILLA DEVOTO,-58.48494945,-34.6247157,"-34.6247157, -58.48494945",CABA,2025-09-23,2025-09-23
2024,10,63212214,419805276,Retained,Retained,LT,active,OLIVOS,-58.51121260000001,-34.5041083,"-34.5041083, -58.51121260000001",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63212991,775926305,New,,LT,active,PALERMO,-58.42494834016049,-34.59680281702713,"-34.59680281702713, -58.42494834016049",CABA,2025-09-23,2025-09-23
2024,10,63213208,202298762,Retained,Retained,LT,active,ALMAGRO,-58.4193739,-34.6028886,"-34.6028886, -58.4193739",CABA,2025-09-23,2025-09-23
2024,10,63215310,137375703,Retained,Retained,LT,active,BOEDO,-58.4134334,-34.6219025,"-34.6219025, -58.4134334",CABA,2025-09-23,2025-09-23
2024,10,63223221,129490136,Retained,New,LT,active,PALERMO,-58.4140031,-34.5866286,"-34.5866286, -58.4140031",CABA,2025-09-23,2025-09-23
2024,10,63225291,22032578,Retained,New,LT,active,VILLA ORTUZAR,-58.472657340913585,-34.5805539925184,"-34.5805539925184, -58.472657340913585",CABA,2025-09-23,2025-09-23
2024,10,63226259,415478556,Retained,New,LT,active,SAN TELMO,-58.37250622944775,-34.61855807225113,"-34.61855807225113, -58.37250622944775",CABA,2025-09-23,2025-09-23
2024,10,63232403,15877432,New,,LT,active,VILLA DEL PARQUE,-58.49510849570082,-34.604888557684845,"-34.604888557684845, -58.49510849570082",CABA,2025-09-23,2025-09-23
2024,10,63240403,604588818,Retained,New,LT,active,VILLA DEVOTO,-58.52672359999999,-34.6127332,"-34.6127332, -58.52672359999999",CABA,2025-09-23,2025-09-23
2024,10,63240435,52597169,New,,LT,active,FLORES,-58.4709797,-34.62729981701496,"-34.62729981701496, -58.4709797",CABA,2025-09-23,2025-09-23
2024,10,63240781,233185606,New,,LT,active,SAN NICOLAS,-58.3865383,-34.606051,"-34.606051, -58.3865383",CABA,2025-09-23,2025-09-23
2024,10,63244409,207609714,Retained,New,LT,active,ACASSUSO,-58.509430034052734,-34.47723453614738,"-34.47723453614738, -58.509430034052734",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63245927,41604510,New,,LT,active,FLORESTA,-58.47754706134223,-34.62539697515468,"-34.62539697515468, -58.47754706134223",CABA,2025-09-23,2025-09-23
2024,10,63260656,1529694360,Retained,Retained,LT,active,FLORES,-58.46519508895493,-34.62972485076816,"-34.62972485076816, -58.46519508895493",CABA,2025-09-23,2025-09-23
2024,10,63261604,524001467,Churn < 3M,Churn,LT,active,BALVANERA,-58.3978104,-34.6073294,"-34.6073294, -58.3978104",CABA,2025-09-23,2025-09-23
2024,10,63274146,247818839,Reactivated,Churn,LT,active,ALMAGRO,-58.42891129999999,-34.6056772,"-34.6056772, -58.42891129999999",CABA,2025-09-23,2025-09-23
2024,10,63274298,489619639,Retained,Retained,LH,active,MONSERRAT,-58.37369359999999,-34.6099084,"-34.6099084, -58.37369359999999",CABA,2025-09-23,2025-09-23
2024,10,63275208,580169870,Retained,Retained,LT,active,SAAVEDRA,-58.50370361779098,-34.564398958025016,"-34.564398958025016, -58.50370361779098",CABA,2025-09-23,2025-09-23
2024,10,63275854,1116032089,Retained,New,CA,active,SAN CRISTOBAL,-58.4105099,-34.62443409999999,"-34.62443409999999, -58.4105099",CABA,2025-09-23,2025-09-23
2024,10,63284782,1530244896,Retained,Retained,LT,active,OLIVOS,-58.496242,-34.5164667,"-34.5164667, -58.496242",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63285409,1996485405,Retained,New,LT,active,FLORES,-58.4669276,-34.6274133,"-34.6274133, -58.4669276",CABA,2025-09-23,2025-09-23
2024,10,63286270,81615065,Retained,Retained,LT,active,LA PATERNAL,-58.4706737834324,-34.60298675033976,"-34.60298675033976, -58.4706737834324",CABA,2025-09-23,2025-09-23
2024,10,63291117,1219712643,New,,LH,active,BELGRANO,-58.4488838,-34.5578556,"-34.5578556, -58.4488838",CABA,2025-09-23,2025-09-23
2024,10,63295108,323241438,Churn,Retained,LT,active,PARQUE CHAS,-58.4860789,-34.5874649,"-34.5874649, -58.4860789",CABA,2025-09-23,2025-09-23
2024,10,63295609,1219712643,New,,LH,active,BELGRANO,-58.4485767,-34.5575382,"-34.5575382, -58.4485767",CABA,2025-09-23,2025-09-23
2024,10,63300340,511510874,Retained,Retained,LT,active,PALERMO,-58.42818645274392,-34.587269097957744,"-34.587269097957744, -58.42818645274392",CABA,2025-09-23,2025-09-23
2024,10,63300834,498684533,Retained,Retained,LH,active,SAN NICOLAS,-58.38547599999999,-34.605308,"-34.605308, -58.38547599999999",CABA,2025-09-23,2025-09-23
2024,10,63303125,167493450,New,,LT,active,CABALLITO,-58.43080582331353,-34.6263665394595,"-34.6263665394595, -58.43080582331353",CABA,2025-09-23,2025-09-23
2024,10,63304255,13650669,New,,CA,active,MARTINEZ,-58.5158730604247,-34.5053517051684,"-34.5053517051684, -58.5158730604247",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63305047,52212464,New,,LT,active,ALMAGRO,-58.42096659999999,-34.6020226,"-34.6020226, -58.42096659999999",CABA,2025-09-23,2025-09-23
2024,10,63305161,496722551,New,,LT,active,VILLA RIACHUELO,-58.4780522,-34.6866481,"-34.6866481, -58.4780522",CABA,2025-09-23,2025-09-23
2024,10,63306009,13650669,New,,CA,active,MARTINEZ,-58.51590289999999,-34.5053506,"-34.5053506, -58.51590289999999",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63306454,1823209231,Retained,Retained,LT,active,CABALLITO,-58.444746720237724,-34.60827928898219,"-34.60827928898219, -58.444746720237724",CABA,2025-09-23,2025-09-23
2024,10,63307579,1463796118,New,,LT,active,RETIRO,-58.38445508832589,-34.59683718336536,"-34.59683718336536, -58.38445508832589",CABA,2025-09-23,2025-09-23
2024,10,63308337,1959248347,Retained,New,LT,active,SAN NICOLAS,-58.38526943371138,-34.60311670297338,"-34.60311670297338, -58.38526943371138",CABA,2025-09-23,2025-09-23
2024,10,63308947,1201095762,New,,LT,active,MARTINEZ,-58.53437134265208,-34.50787157164328,"-34.50787157164328, -58.53437134265208",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63309793,1984643966,New,,LH,active,VILLA URQUIZA,-58.48685339999999,-34.5747894,"-34.5747894, -58.48685339999999",CABA,2025-09-23,2025-09-23
2024,10,63310705,35620656,New,,LT,active,PALERMO,-58.41994685337296,-34.59760138142912,"-34.59760138142912, -58.41994685337296",CABA,2025-09-23,2025-09-23
2024,10,63310923,203944567,New,,LT,active,VILLA RIACHUELO,-58.47661540000001,-34.6864392,"-34.6864392, -58.47661540000001",CABA,2025-09-23,2025-09-23
2024,10,63320629,1984643966,New,,LH,active,VILLA URQUIZA,-58.48685339999999,-34.5747894,"-34.5747894, -58.48685339999999",CABA,2025-09-23,2025-09-23
2024,10,63320649,1984643966,New,,LH,active,VILLA URQUIZA,-58.48685339999999,-34.5747894,"-34.5747894, -58.48685339999999",CABA,2025-09-23,2025-09-23
2024,10,63321598,445499715,Retained,New,LT,active,ALMAGRO,-58.418978664418034,-34.604551057772674,"-34.604551057772674, -58.418978664418034",CABA,2025-09-23,2025-09-23
2024,10,63321705,1984643966,New,,LH,active,VILLA URQUIZA,-58.48685339999999,-34.5747894,"-34.5747894, -58.48685339999999",CABA,2025-09-23,2025-09-23
2024,10,63322355,2002294137,New,,LT,active,ACASSUSO,-58.50346452563876,-34.47966342184627,"-34.47966342184627, -58.50346452563876",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63323140,19478700,Retained,Retained,LT,active,VILLA DEL PARQUE,-58.4979385,-34.6065399,"-34.6065399, -58.4979385",CABA,2025-09-23,2025-09-23
2024,10,63323203,138180571,New,,LT,active,VILLA LUGANO,-58.490298151193535,-34.67204183159849,"-34.67204183159849, -58.490298151193535",CABA,2025-09-23,2025-09-23
2024,10,63325141,417895261,New,,LT,active,PARQUE PATRICIOS,-58.40020519999999,-34.6360344,"-34.6360344, -58.40020519999999",CABA,2025-09-23,2025-09-23
2024,10,63332536,535037756,Retained,Retained,LT,active,OLIVOS,-58.488444201223395,-34.5160167357332,"-34.5160167357332, -58.488444201223395",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63333275,1853033575,New,,LH,active,VILLA DEVOTO,-58.523868,-34.6129799,"-34.6129799, -58.523868",CABA,2025-09-23,2025-09-23
2024,10,63333869,1013889794,New,,LH,active,BOEDO,-58.4272609,-34.6238732,"-34.6238732, -58.4272609",CABA,2025-09-23,2025-09-23
2024,10,63334026,1112741108,Reactivated,Churn,LT,active,PALERMO,-58.422088236805344,-34.58130277488861,"-34.58130277488861, -58.422088236805344",CABA,2025-09-23,2025-09-23
2024,10,63338401,43400840,New,,LT,active,SAN ISIDRO,-58.51809590000001,-34.4732437,"-34.4732437, -58.51809590000001",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63339088,169770165,Retained,Retained,LT,active,BALVANERA,-58.41154089999999,-34.5981444,"-34.5981444, -58.41154089999999",CABA,2025-09-23,2025-09-23
2024,10,63344844,1659221183,Retained,Retained,LT,active,BALVANERA,-58.4064626,-34.5998633,"-34.5998633, -58.4064626",CABA,2025-09-23,2025-09-23
2024,10,63354767,1201159237,New,,LT,active,ALMAGRO,-58.42379820000001,-34.59798070000001,"-34.59798070000001, -58.42379820000001",CABA,2025-09-23,2025-09-23
2024,10,63354842,784409284,Retained,Retained,LH,active,OLIVOS,-58.48820059999999,-34.5162542,"-34.5162542, -58.48820059999999",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63354849,164182919,New,,LT,active,VILLA CRESPO,-58.43672918803738,-34.5963727601497,"-34.5963727601497, -58.43672918803738",CABA,2025-09-23,2025-09-23
2024,10,63355106,29700325,Retained,Retained,LH,active,VILLA DEL PARQUE,-58.494393,-34.6117212,"-34.6117212, -58.494393",CABA,2025-09-23,2025-09-23
2024,10,63355207,814647085,New,,LT,active,RECOLETA,-58.39207320982169,-34.59416536383289,"-34.59416536383289, -58.39207320982169",CABA,2025-09-23,2025-09-23
2024,10,63355642,207431829,Churn < 3M,Churn,LT,active,PALERMO,-58.4434808,-34.5682876,"-34.5682876, -58.4434808",CABA,2025-09-23,2025-09-23
2024,10,63355647,1821064731,New,,CA,active,BOEDO,-58.4165157,-34.6251554,"-34.6251554, -58.4165157",CABA,2025-09-23,2025-09-23
2024,10,63356614,256344821,Retained,Retained,CA,active,OLIVOS,-58.47927019999999,-34.5077523,"-34.5077523, -58.47927019999999",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63357261,64116310,New,,LT,active,SAN NICOLAS,-58.39069586011885,-34.59968333056569,"-34.59968333056569, -58.39069586011885",CABA,2025-09-23,2025-09-23
2024,10,63359110,207538121,Retained,Retained,LT,active,SAN NICOLAS,-58.3797931,-34.6070908,"-34.6070908, -58.3797931",CABA,2025-09-23,2025-09-23
2024,10,63359400,658909766,Reactivated,Churn,LT,active,VICENTE LOPEZ,-58.475901754001995,-34.51622131507279,"-34.51622131507279, -58.475901754001995",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63362158,188425797,Retained,Retained,LT,active,OLIVOS,-58.51121260000001,-34.5041083,"-34.5041083, -58.51121260000001",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63372434,1918458482,Retained,New,LT,active,PALERMO,-58.42328800000001,-34.5884881,"-34.5884881, -58.42328800000001",CABA,2025-09-23,2025-09-23
2024,10,63375584,291675810,Retained,New,LT,active,LA BOCA,-58.3686389,-34.6343252,"-34.6343252, -58.3686389",CABA,2025-09-23,2025-09-23
2024,10,63376208,188425797,Retained,Retained,LT,active,OLIVOS,-58.51121260000001,-34.5041083,"-34.5041083, -58.51121260000001",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63402714,1918933664,Retained,New,LT,active,VILLA DEL PARQUE,-58.48937710000001,-34.60135229999999,"-34.60135229999999, -58.48937710000001",CABA,2025-09-23,2025-09-23
2024,10,63403415,730562994,New,,LT,active,PALERMO,-58.40797466932889,-34.58203082867795,"-34.58203082867795, -58.40797466932889",CABA,2025-09-23,2025-09-23
2024,10,63404237,346887489,New,,LT,active,CABALLITO,-58.4604762,-34.6083068,"-34.6083068, -58.4604762",CABA,2025-09-23,2025-09-23
2024,10,63404579,42889185,New,,CA,active,SAN CRISTOBAL,-58.399646211962605,-34.62358183020919,"-34.62358183020919, -58.399646211962605",CABA,2025-09-23,2025-09-23
2024,10,63407645,67000484,New,,LT,active,PALERMO,-58.4133281,-34.5912476,"-34.5912476, -58.4133281",CABA,2025-09-23,2025-09-23
2024,10,63408333,187465777,New,,LT,active,RECOLETA,-58.3961042,-34.5943932,"-34.5943932, -58.3961042",CABA,2025-09-23,2025-09-23
2024,10,63410589,1856146110,New,,CA,active,BELGRANO,-58.44926792460632,-34.5589525233874,"-34.5589525233874, -58.44926792460632",CABA,2025-09-23,2025-09-23
2024,10,63416919,346887489,New,,LT,active,CABALLITO,-58.4604762,-34.6083068,"-34.6083068, -58.4604762",CABA,2025-09-23,2025-09-23
2024,10,63418229,432183443,New,,LT,active,FLORIDA,-58.486359129447756,-34.52512183773459,"-34.52512183773459, -58.486359129447756",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63420651,602987131,New,,LT,active,CABALLITO,-58.43840400000001,-34.6186855,"-34.6186855, -58.43840400000001",CABA,2025-09-23,2025-09-23
2024,10,63424787,1979701836,New,,LH,active,VILLA DEVOTO,-58.51157500000001,-34.596146,"-34.596146, -58.51157500000001",CABA,2025-09-23,2025-09-23
2024,10,63429946,1591457468,Retained,New,LT,active,BALVANERA,-58.40384969999999,-34.6020595,"-34.6020595, -58.40384969999999",CABA,2025-09-23,2025-09-23
2024,10,63433082,780451505,Retained,Retained,LT,active,RECOLETA,-58.40398119999999,-34.5909933,"-34.5909933, -58.40398119999999",CABA,2025-09-23,2025-09-23
2024,10,63435187,346887489,New,,LT,inactive,CABALLITO,-58.4604762,-34.6083068,"-34.6083068, -58.4604762",CABA,2025-09-23,2025-09-23
2024,10,63435365,1998382478,New,,LT,active,BALVANERA,-58.40001589999999,-34.601619,"-34.601619, -58.40001589999999",CABA,2025-09-23,2025-09-23
2024,10,63437112,676789644,Reactivated,Churn,LT,active,SAN CRISTOBAL,-58.40011992576028,-34.618822269574224,"-34.618822269574224, -58.40011992576028",CABA,2025-09-23,2025-09-23
2024,10,63442030,35185681,Retained,Retained,LT,active,PALERMO,-58.4216844754631,-34.58671393049838,"-34.58671393049838, -58.4216844754631",CABA,2025-09-23,2025-09-23
2024,10,63451180,1548704838,Retained,Retained,LT,active,VICENTE LOPEZ,-58.481813,-34.5263562,"-34.5263562, -58.481813",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63451848,442138043,New,,CA,active,CHACARITA,-58.4468607,-34.5912345,"-34.5912345, -58.4468607",CABA,2025-09-23,2025-09-23
2024,10,63453693,133396149,New,,LT,active,BALVANERA,-58.4076375,-34.6195555,"-34.6195555, -58.4076375",CABA,2025-09-23,2025-09-23
2024,10,63472125,1926831999,New,,CA,active,BELGRANO,-58.459680107969284,-34.56227498688058,"-34.56227498688058, -58.459680107969284",CABA,2025-09-23,2025-09-23
2024,10,63511928,1770216967,Retained,Retained,LT,active,COGHLAN,-58.471587914715194,-34.55961071532938,"-34.55961071532938, -58.471587914715194",CABA,2025-09-23,2025-09-23
2024,10,63512376,176505079,Retained,Retained,LT,active,OLIVOS,-58.504558983432396,-34.51254350653667,"-34.51254350653667, -58.504558983432396",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63516665,1799754697,New,,LT,active,MATADEROS,-58.50887633065376,-34.6698301405399,"-34.6698301405399, -58.50887633065376",CABA,2025-09-23,2025-09-23
2024,10,63516745,1100773999,New,,LH,active,VILLA DEL PARQUE,-58.4924077,-34.599758,"-34.599758, -58.4924077",CABA,2025-09-23,2025-09-23
2024,10,63516777,1100773999,New,,LH,active,VILLA DEVOTO,-58.5177005,-34.5931774,"-34.5931774, -58.5177005",CABA,2025-09-23,2025-09-23
2024,10,63517365,355531869,New,,LT,active,VILLA DEL PARQUE,-58.4792759,-34.6077266,"-34.6077266, -58.4792759",CABA,2025-09-23,2025-09-23
2024,10,63521423,84248090,New,,LT,active,VILLA PUEYRREDON,-58.49948051349182,-34.589121494013725,"-34.589121494013725, -58.49948051349182",CABA,2025-09-23,2025-09-23
2024,10,63523562,1273291432,Retained,Retained,CA,active,OLIVOS,-58.49103700000001,-34.51000459999999,"-34.51000459999999, -58.49103700000001",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63523570,265728769,Retained,New,LT,active,AGRONOMIA,-58.48526370919265,-34.58875092943465,"-34.58875092943465, -58.48526370919265",CABA,2025-09-23,2025-09-23
2024,10,63525206,1903170325,Retained,Retained,CA,active,VILLA REAL,-58.496290595404226,-34.58929839682861,"-34.58929839682861, -58.496290595404226",CABA,2025-09-23,2025-09-23
2024,10,63529173,1212366498,New,,LT,active,VILLA SOLDATI,-58.454535794970376,-34.67629818415818,"-34.67629818415818, -58.454535794970376",CABA,2025-09-23,2025-09-23
2024,10,63533342,18086926,Retained,Retained,LT,active,OLIVOS,-58.4719326,-34.5527599,"-34.5527599, -58.4719326",BUENOS AIRES,2025-09-23,2025-09-23
2024,10,63535982,243153258,Retained,Retained,LT,active,SAN TELMO,-58.3725685,-34.6241114,"-34.6241114, -58.3725685",CABA,2025-09-23,2025-09-23
2024,10,63536182,1923467258,Retained,New,LT,active,RECOLETA,-58.3986239,-34.5865067,"-34.5865067, -58.3986239",CABA,2025-09-23,2025-09-23
2024,10,63536330,298659797,Retained,New,LT,active,RETIRO,-58.3854365,-34.5986096,"-34.5986096, -58.3854365",CABA,2025-09-23,2025-09-23
2024,10,63537593,691170438,New,,LT,active,BELGRANO,-58.46297089999999,-34.5615894,"-34.5615894, -58.46297089999999",CABA,2025-09-23,2025-09-23
2024,10,63537773,228487499,New,,LT,active,BALVANERA,-58.39766542209014,-34.61815567047629,"-34.61815567047629, -58.39766542209014",CABA,2025-09-23,2025-09-23
2024,10,63538251,1015833026,New,,LT,active,VILLA CRESPO,-58.434105,-34.6028649,"-34.6028649, -58.434105",CABA,2025-09-23,2025-09-23
2024,10,63538879,437153468,New,,LT,active,VILLA URQUIZA,-58.49091499999999,-34.5735843,"-34.5735843, -58.49091499999999",CABA,2025-09-23,2025-09-23
2024,10,63539001,809307761,New,,LT,active,SAN NICOLAS,-58.37586131964342,-34.60113684432868,"-34.60113684432868, -58.37586131964342",CABA,2025-09-23,2025-09-23
2024,10,63539100,1516938190,Retained,Retained,LT,active,RECOLETA,-58.388467,-34.5964193,"-34.5964193, -58.388467",CABA,2025-09-23,2025-09-23
2024,10,63539558,192618841,Retained,Retained,LT,active,MONTE CASTRO,-58.5072745,-34.6233163,"-34.6233163, -58.5072745",CABA,2025-09-23,2025-09-23
2024,10,63540927,1846267612,New,,LT,active,BOEDO,-58.42372438465574,-34.62893681058151,"-34.62893681058151, -58.42372438465574",CABA,2025-09-23,2025-09-23
2024,10,63542869,1164333519,New,,CA,active,CABALLITO,-58.4448813,-34.6293233,"-34.6293233, -58.4448813",CABA,2025-09-23,2025-09-23
